id,name,kind,categories,client_scene_factory_supported,description,source_files,confidence
27036,声望加加6级,pet-skill-book,skill|声望加加技能书,true,宠物六级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他六级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27037,声望加加7级,pet-skill-book,skill|声望加加技能书,true,宠物七级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他七级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27038,声望加加8级,pet-skill-book,skill|声望加加技能书,true,宠物八级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他八级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27039,声望加加9级,pet-skill-book,skill|声望加加技能书,true,宠物九级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他九级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27040,声望加加10级,pet-skill-book,skill|声望加加技能书,true,宠物十级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他十级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27041,材料多多1级,pet-skill-book,skill|材料多多技能书,true,宠物一级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他一级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27042,材料多多2级,pet-skill-book,skill|材料多多技能书,true,宠物二级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他二级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27043,材料多多3级,pet-skill-book,skill|材料多多技能书,true,宠物三级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他三级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27044,材料多多4级,pet-skill-book,skill|材料多多技能书,true,宠物四级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他四级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27045,材料多多5级,pet-skill-book,skill|材料多多技能书,true,宠物五级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他五级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27046,材料多多6级,pet-skill-book,skill|材料多多技能书,true,宠物六级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他六级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27047,材料多多7级,pet-skill-book,skill|材料多多技能书,true,宠物七级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他七级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27048,材料多多8级,pet-skill-book,skill|材料多多技能书,true,宠物八级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他八级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27049,材料多多9级,pet-skill-book,skill|材料多多技能书,true,宠物九级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他九级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27050,材料多多10级,pet-skill-book,skill|材料多多技能书,true,宠物十级技能之一，有3%的概率使获得的材料翻倍，同类型技能效果叠加，学习此技能以后不能学习其他十级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27051,积分多多1级,pet-skill-book,skill|积分多多技能书,true,宠物一级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他一级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27052,积分多多2级,pet-skill-book,skill|积分多多技能书,true,宠物二级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他二级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27053,积分多多3级,pet-skill-book,skill|积分多多技能书,true,宠物三级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他三级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27054,积分多多4级,pet-skill-book,skill|积分多多技能书,true,宠物四级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他四级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27055,积分多多5级,pet-skill-book,skill|积分多多技能书,true,宠物五级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他五级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27056,积分多多6级,pet-skill-book,skill|积分多多技能书,true,宠物六级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他六级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27057,积分多多7级,pet-skill-book,skill|积分多多技能书,true,宠物七级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他七级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27058,积分多多8级,pet-skill-book,skill|积分多多技能书,true,宠物八级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他八级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27059,积分多多9级,pet-skill-book,skill|积分多多技能书,true,宠物九级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他九级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27060,积分多多10级,pet-skill-book,skill|积分多多技能书,true,宠物十级技能之一，有3%的概率使获得的积分翻倍，同类型技能效果叠加，学习此技能以后不能学习其他十级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27061,勇气多多1级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27062,勇气多多2级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27063,勇气多多3级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27064,勇气多多4级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27065,勇气多多5级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27066,勇气多多6级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27067,勇气多多7级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27068,勇气多多8级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27069,勇气多多9级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27070,勇气多多10级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27071,亲密多多1级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27072,亲密多多2级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27073,亲密多多3级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27074,亲密多多4级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27075,亲密多多5级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27076,亲密多多6级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27077,亲密多多7级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27078,亲密多多8级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27079,亲密多多9级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
27080,亲密多多10级,account-item,skill,true,,object/itemCFG.py,confirmed-client-config
28001,普通的酷比,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28002,富有的酷比,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28003,尊崇的酷比,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28004,普通的米多,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28005,勇敢的米多,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28006,勤劳的米多,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28007,普通的小猪,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28008,布鲁斯,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28009,普通的恶魔,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28010,善战的恶魔,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28011,好胜的恶魔,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28012,琪琪,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28013,恩佐,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28014,爱情酷比,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28015,爱情米多,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28016,黑暗火焰精灵,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28017,光明火焰精灵,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28018,小菜娃,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28019,流光龙,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28020,hello dog,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28021,Q哥哥,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28022,Q妹妹,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28023,紫光龙,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28024,陆行鸟,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28025,粉便便,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28026,熊猫大宝,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28027,咪咪猫,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28028,爱心宝宝,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28029,梦想宝宝,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28030,咪咪猫,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28031,圣诞麋鹿,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28032,机甲蝎,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28033,幸运牛娃娃,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28034,丘比特,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28035,可爱的小猪,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28036,旺旺狗,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28037,咪咪猫,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28038,爱情Q哥哥,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28039,爱情Q妹妹,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28040,NO.1神兽,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28041,神龙,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28042,至尊火麒麟,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28043,Q红毛,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28044,pangxie,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28045,饲养快女,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
28046,暗夜使者,pet-card,petcard,true,,object/itemCFG.py,confirmed-client-config
30001,透明的瓶子,material,材料,true,,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
